Date,Open,High,Low,Close,Adj Close,Volume
1969-09-01,559.349976,561.250000,542.219971,546.559998,546.559998,0
1969-10-01,543.169983,580.390015,543.169983,575.739990,575.739990,0
1969-11-01,575.320007,582.820007,549.619995,555.020020,555.020020,0
1969-12-01,551.099976,551.099976,526.359985,544.859985,544.859985,0
1970-01-01,550.890015,553.640015,502.679993,502.679993,502.679993,0
1970-02-01,506.690002,529.739990,506.690002,529.739990,529.739990,0
1970-03-01,530.700012,533.760010,512.190002,527.309998,527.309998,0
1970-04-01,529.739990,529.739990,466.089996,473.910004,473.910004,0
1970-05-01,473.170013,473.170013,398.519989,441.769989,441.769989,0
1970-06-01,449.700012,454.779999,418.510010,418.510010,418.510010,0
1970-07-01,419.880005,449.070007,409.200012,448.640015,448.640015,0
1970-08-01,443.040009,470.320007,429.190002,468.630005,468.630005,0
1970-09-01,465.559998,488.399994,465.350006,487.869995,487.869995,0
1970-10-01,488.399994,502.149994,478.670013,478.779999,478.779999,0
1970-11-01,480.470001,501.299988,475.820007,501.299988,501.299988,0
1970-12-01,502.890015,531.750000,502.890015,531.119995,531.119995,0
1971-01-01,525.830017,556.599976,525.830017,556.599976,556.599976,0
1971-02-01,559.979980,574.049988,556.390015,562.419983,562.419983,0
1971-03-01,564.000000,589.700012,564.000000,586.210022,586.210022,0
1971-04-01,586.630005,610.739990,586.630005,605.559998,605.559998,0
1971-05-01,601.750000,605.030029,579.119995,580.710022,580.710022,0
1971-06-01,584.299988,591.599976,569.289978,582.510010,582.510010,0
1971-07-01,583.250000,590.330017,558.400024,558.400024,558.400024,0
1971-08-01,560.719971,587.049988,546.239990,578.809998,578.809998,0
1971-09-01,579.020020,592.549988,570.559998,574.469971,574.469971,0
1971-10-01,577.960022,584.409973,547.719971,550.570007,550.570007,0
1971-11-01,542.429993,553.530029,524.460022,548.140015,548.140015,0
1971-12-01,557.549988,596.679993,557.549988,596.679993,596.679993,0
1972-01-01,594.559998,610.950012,594.559998,610.210022,610.210022,0
1972-02-01,610.840027,626.390015,610.840027,626.390015,626.390015,0
1972-03-01,631.250000,642.039978,627.130005,631.039978,631.039978,0
1972-04-01,632.520020,649.440002,630.409973,634.419983,634.419983,0
1972-05-01,628.710022,649.020020,615.070007,642.460022,642.460022,0
1972-06-01,643.729980,644.469971,624.700012,627.130005,627.130005,0
1972-07-01,629.239990,637.909973,617.719971,624.799988,624.799988,0
1972-08-01,630.619995,653.989990,630.619995,646.159973,646.159973,0
1972-09-01,648.590027,648.590027,626.390015,640.770020,640.770020,0
1972-10-01,638.859985,646.270020,618.460022,646.270020,646.270020,0
1972-11-01,652.820007,677.989990,652.820007,675.450012,675.450012,0
1972-12-01,679.789978,688.770020,666.250000,681.789978,681.789978,0
1973-01-01,687.929993,692.369995,662.659973,663.500000,663.500000,0
1973-02-01,655.989990,665.299988,630.299988,634.419983,634.419983,0
1973-03-01,630.299988,650.500000,614.549988,629.979980,629.979980,0
1973-04-01,622.690002,634.109985,599.849976,599.849976,599.849976,0
1973-05-01,600.159973,622.789978,573.309998,586.000000,586.000000,0
1973-06-01,580.070007,602.169983,568.760010,579.859985,579.859985,0
1973-07-01,572.780029,618.989990,564.210022,609.580017,609.580017,0
1973-08-01,601.650024,601.960022,566.219971,588.320007,588.320007,0
1973-09-01,590.440002,621.739990,583.559998,618.669983,618.669983,0
1973-10-01,617.719971,637.070007,616.239990,616.239990,616.239990,0
1973-11-01,612.640015,612.640015,539.469971,541.159973,541.159973,0
1973-12-01,529.530029,551.419983,518.640015,547.929993,547.929993,0
1974-01-01,549.619995,562.630005,523.400024,546.030029,546.030029,0
1974-02-01,539.260010,546.030029,513.570007,545.179993,545.179993,0
1974-03-01,541.690002,564.320007,530.909973,530.909973,530.909973,0
1974-04-01,526.570007,533.340027,502.570007,506.799988,506.799988,0
1974-05-01,517.270020,519.059998,483.640015,485.549988,485.549988,0
1974-06-01,494.959991,518.010010,474.760010,474.760010,474.760010,0
1974-07-01,474.339996,474.339996,439.339996,439.339996,439.339996,0
1974-08-01,436.269989,457.420013,387.209991,398.630005,398.630005,0
1974-09-01,390.170013,394.720001,353.690002,353.690002,353.690002,0
1974-10-01,353.059998,413.640015,347.769989,412.059998,412.059998,0
1974-11-01,411.739990,420.519989,380.970001,392.600006,392.600006,0
1974-12-01,382.350006,382.350006,364.269989,382.029999,382.029999,0
1975-01-01,391.859985,433.839996,391.859985,432.570007,432.570007,0
1975-02-01,437.540009,462.070007,436.269989,455.410004,455.410004,0
1975-03-01,463.450012,481.529999,457.000000,467.459991,467.459991,0
1975-04-01,463.549988,488.929993,451.390015,488.399994,488.399994,0
1975-05-01,492.630005,516.320007,492.630005,512.400024,512.400024,0
1975-06-01,520.020020,537.669983,507.010010,537.669983,537.669983,0
1975-07-01,535.880005,541.799988,499.079987,502.459991,502.459991,0
1975-08-01,498.019989,498.019989,467.570007,489.459991,489.459991,0
1975-09-01,481.630005,484.910004,460.910004,470.429993,470.429993,0
1975-10-01,464.820007,510.179993,464.820007,497.489990,497.489990,0
1975-11-01,492.309998,511.769989,492.309998,510.079987,510.079987,0
1975-12-01,507.119995,507.119995,484.700012,503.730011,503.730011,0
1976-01-01,507.959991,566.219971,507.959991,566.219971,566.219971,0
1976-02-01,566.650024,577.539978,559.880005,564.109985,564.109985,0
1976-03-01,565.690002,583.140015,559.880005,579.440002,579.440002,0
1976-04-01,576.690002,583.669983,563.900024,572.140015,572.140015,0
1976-05-01,567.599976,580.500000,559.239990,563.690002,563.690002,0
1976-06-01,562.099976,589.059998,555.330017,589.059998,589.059998,0
1976-07-01,584.830017,598.580017,581.770020,584.299988,584.299988,0
1976-08-01,582.929993,591.919983,572.570007,580.710022,580.710022,0
1976-09-01,586.840027,608.099976,586.309998,594.559998,594.559998,0
1976-10-01,588.960022,588.960022,564.849976,580.390015,580.390015,0
1976-11-01,581.559998,585.039978,559.349976,579.440002,579.440002,0
1976-12-01,581.869995,612.010010,580.179993,612.010010,612.010010,0
1977-01-01,610.000000,610.000000,586.210022,586.630005,586.630005,0
1977-02-01,589.489990,589.489990,571.929993,573.409973,573.409973,0
1977-03-01,578.169983,586.840027,566.010010,566.010010,566.010010,0
1977-04-01,570.349976,580.919983,559.979980,567.390015,567.390015,0
1977-05-01,570.239990,579.119995,555.760010,555.760010,555.760010,0
1977-06-01,560.090027,586.000000,559.140015,582.609985,582.609985,0
1977-07-01,580.710022,589.590027,571.830017,572.250000,572.250000,0
1977-08-01,573.840027,573.840027,556.179993,559.669983,559.669983,0
1977-09-01,560.299988,566.650024,550.570007,558.400024,558.400024,0
1977-10-01,559.770020,559.770020,527.210022,535.559998,535.559998,0
1977-11-01,530.059998,563.900024,526.359985,553.640015,553.640015,0
1977-12-01,553.429993,555.119995,540.419983,555.119995,555.119995,0
1978-01-01,547.929993,547.929993,518.750000,522.450012,522.450012,0
1978-02-01,526.469971,532.390015,512.090027,512.090027,512.090027,0
1978-03-01,512.719971,534.710022,511.450012,527.099976,527.099976,0
1978-04-01,522.770020,569.919983,522.770020,569.919983,569.919983,0
1978-05-01,574.789978,588.750000,566.750000,576.479980,576.479980,0
1978-06-01,577.219971,594.239990,562.419983,567.390015,567.390015,0
1978-07-01,565.270020,598.369995,560.409973,598.369995,598.369995,0
1978-08-01,598.580017,626.599976,598.580017,616.979980,616.979980,0
1978-09-01,618.989990,638.440002,605.979980,610.950012,610.950012,0
1978-10-01,613.059998,626.919983,546.340027,546.340027,546.340027,0
1978-11-01,568.760010,568.760010,543.070007,559.239990,559.239990,0
1978-12-01,568.549988,576.369995,551.950012,566.960022,566.960022,0
1979-01-01,570.239990,602.599976,570.239990,592.020020,592.020020,0
1979-02-01,592.130005,592.130005,569.710022,570.239990,570.239990,0
1979-03-01,574.150024,608.309998,574.150024,604.080017,604.080017,0
1979-04-01,599.849976,615.179993,599.849976,606.510010,606.510010,0
1979-05-01,606.299988,606.719971,583.880005,592.020020,592.020020,0
1979-06-01,592.450012,617.289978,592.450012,617.289978,617.289978,0
1979-07-01,611.799988,627.229980,610.739990,625.330017,625.330017,0
1979-08-01,627.659973,659.799988,627.340027,659.799988,659.799988,0
1979-09-01,648.700012,664.880005,641.400024,658.109985,658.109985,0
1979-10-01,653.880005,670.270020,598.580017,610.210022,610.210022,0
1979-11-01,615.070007,645.309998,600.059998,641.929993,641.929993,0
1979-12-01,640.130005,662.020020,640.130005,655.039978,655.039978,0
1980-01-01,641.719971,699.349976,638.020020,693.739990,693.739990,0
1980-02-01,698.710022,716.580017,679.570007,686.760010,686.760010,0
1980-03-01,680.419983,680.530029,584.729980,609.580017,609.580017,0
1980-04-01,611.479980,638.229980,599.849976,638.229980,638.229980,0
1980-05-01,633.789978,675.450012,632.099976,670.799988,670.799988,0
1980-06-01,668.469971,705.479980,667.309998,690.890015,690.890015,0
1980-07-01,695.010010,741.219971,695.010010,736.349976,736.349976,0
1980-08-01,734.239990,766.280029,731.280029,745.770020,745.770020,0
1980-09-01,753.700012,797.580017,753.479980,765.330017,765.330017,0
1980-10-01,775.789978,816.710022,770.299988,777.489990,777.489990,0
1980-11-01,786.260010,856.679993,785.520020,856.679993,856.679993,0
1980-12-01,837.020020,837.020020,773.049988,823.270020,823.270020,0
1981-01-01,827.500000,836.809998,785.309998,785.309998,785.309998,0
1981-02-01,768.390015,794.400024,766.070007,794.400024,794.400024,0
1981-03-01,799.159973,833.419983,787.320007,827.609985,827.609985,0
1981-04-01,831.309998,831.309998,809.840027,812.169983,812.169983,0
1981-05-01,811.530029,820.309998,793.559998,814.070007,814.070007,0
1981-06-01,813.229980,821.049988,802.229980,805.190002,805.190002,0
1981-07-01,796.940002,803.179993,781.400024,803.070007,803.070007,0
1981-08-01,800.429993,821.049988,752.849976,752.849976,752.849976,0
1981-09-01,753.700012,756.659973,686.869995,708.440002,708.440002,0
1981-10-01,713.729980,747.989990,713.729980,746.929993,746.929993,0
1981-11-01,761.840027,775.789978,740.059998,775.789978,775.789978,0
1981-12-01,773.789978,774.419983,746.289978,751.900024,751.900024,0
1982-01-01,752.849976,752.849976,703.049988,733.710022,733.710022,0
1982-02-01,719.119995,720.809998,681.369995,690.780029,690.780029,0
1982-03-01,691.940002,691.940002,655.890015,682.219971,682.219971,0
1982-04-01,692.469971,725.250000,692.469971,709.289978,709.289978,0
1982-05-01,711.190002,727.469971,682.530029,682.530029,682.530029,0
1982-06-01,680.630005,682.530029,652.719971,666.359985,666.359985,0
1982-07-01,660.960022,676.190002,650.390015,650.390015,650.390015,0
1982-08-01,660.750000,724.719971,621.739990,724.719971,724.719971,0
1982-09-01,717.960022,755.919983,717.960022,731.489990,731.489990,0
1982-10-01,740.270020,843.780029,737.729980,813.650024,813.650024,0
1982-11-01,823.909973,870.750000,815.450012,845.369995,845.369995,0
1982-12-01,847.270020,868.419983,825.169983,856.789978,856.789978,0
1983-01-01,843.679993,896.549988,843.679993,885.549988,885.549988,0
1983-02-01,873.500000,913.039978,873.500000,903.630005,903.630005,0
1983-03-01,919.169983,937.469971,911.669983,930.809998,930.809998,0
1983-04-01,931.119995,996.789978,919.599976,996.789978,996.789978,0
1983-05-01,983.780029,1015.179993,983.780029,994.780029,994.780029,0
1983-06-01,995.309998,1046.910034,989.380005,1029.989990,1029.989990,0
1983-07-01,1035.270020,1042.359985,996.789978,996.789978,996.789978,0
1983-08-01,992.979980,1009.900024,974.789978,1003.340027,1003.340027,0
1983-09-01,1002.710022,1040.349976,1002.710022,1017.619995,1017.619995,0
1983-10-01,1014.969971,1053.459961,996.890015,997.000000,997.000000,0
1983-11-01,997.419983,1025.020020,986.849976,1017.090027,1017.090027,0
1983-12-01,1017.090027,1017.090027,988.960022,1006.409973,1006.409973,0
1984-01-01,1001.229980,1033.160034,995.200012,997.309998,997.309998,0
1984-02-01,993.190002,996.890015,937.780029,956.289978,956.289978,0
1984-03-01,962.950012,971.729980,940.429993,969.289978,969.289978,0
1984-04-01,962.530029,973.729980,943.599976,972.570007,972.570007,0
1984-05-01,981.979980,984.309998,914.099976,916.849976,916.849976,0
1984-06-01,932.179993,944.549988,911.140015,934.510010,934.510010,0
1984-07-01,933.979980,937.039978,900.140015,917.059998,917.059998,0
1984-08-01,936.619995,1018.250000,936.619995,1013.599976,1013.599976,0
1984-09-01,1004.080017,1026.920044,1000.270020,1012.650024,1012.650024,0
1984-10-01,1004.080017,1024.170044,987.799988,1012.330017,1012.330017,0
1984-11-01,1020.150024,1037.489990,994.989990,997.099976,997.099976,0
1984-12-01,992.979980,1023.330017,987.799988,1019.099976,1019.099976,0
1985-01-01,1009.049988,1097.020020,1000.270020,1097.020020,1097.020020,0
1985-02-01,1091.530029,1121.660034,1091.530029,1109.500000,1109.500000,0
1985-03-01,1121.239990,1121.239990,1083.380005,1106.010010,1106.010010,0
1985-04-01,1109.180054,1122.400024,1092.050049,1100.939941,1100.939941,0
1985-05-01,1092.800049,1160.150024,1092.800049,1159.199951,1159.199951,0
1985-06-01,1158.989990,1174.849976,1141.540039,1174.849976,1174.849976,0
1985-07-01,1178.439941,1200.010010,1161.000000,1168.079956,1168.079956,0
1985-08-01,1175.589966,1175.589966,1141.010010,1156.660034,1156.660034,0
1985-09-01,1151.589966,1153.810059,1105.479980,1112.250000,1112.250000,0
1985-10-01,1128.959961,1159.829956,1112.250000,1159.410034,1159.410034,0
1985-11-01,1168.930054,1233.849976,1167.869995,1232.160034,1232.160034,0
1985-12-01,1222.640015,1289.040039,1222.640015,1285.660034,1285.660034,0
1986-01-01,1276.670044,1301.939941,1245.060059,1291.369995,1291.369995,0
1986-02-01,1303.530029,1382.520020,1297.609985,1382.520020,1382.520020,0
1986-03-01,1375.540039,1455.900024,1370.670044,1455.900024,1455.900024,0
1986-04-01,1436.760010,1491.530029,1396.369995,1435.380005,1435.380005,0
1986-05-01,1432.420044,1505.489990,1421.530029,1502.099976,1502.099976,0
1986-06-01,1489.630005,1522.300049,1455.900024,1522.300049,1522.300049,0
1986-07-01,1529.810059,1534.780029,1426.500000,1436.859985,1436.859985,0
1986-08-01,1430.520020,1537.530029,1430.520020,1536.569946,1536.569946,0
1986-09-01,1513.310059,1541.119995,1402.180054,1410.959961,1410.959961,0
1986-10-01,1424.180054,1484.760010,1424.180054,1484.760010,1484.760010,0
1986-11-01,1494.810059,1507.500000,1443.099976,1507.500000,1507.500000,0
1986-12-01,1505.589966,1534.140015,1465.310059,1465.310059,1465.310059,0
1987-01-01,1491.000000,1657.119995,1491.000000,1650.670044,1650.670044,0
1987-02-01,1664.829956,1721.609985,1661.979980,1713.050049,1713.050049,0
1987-03-01,1708.609985,1808.949951,1708.609985,1754.079956,1754.079956,0
1987-04-01,1755.660034,1807.680054,1673.930054,1722.040039,1722.040039,0
1987-05-01,1719.709961,1760.209961,1660.290039,1728.589966,1728.589966,0
1987-06-01,1728.589966,1837.400024,1721.089966,1808.849976,1808.849976,0
1987-07-01,1803.030029,1888.890015,1803.030029,1888.890015,1888.890015,0
1987-08-01,1882.859985,1987.760010,1875.670044,1950.430054,1950.430054,0
1987-09-01,1916.069946,1916.069946,1842.469971,1905.810059,1905.810059,0
1987-10-01,1934.680054,1939.650024,1352.170044,1488.780029,1488.780029,0
1987-11-01,1509.290039,1509.290039,1371.310059,1371.310059,1371.310059,0
1987-12-01,1379.869995,1494.699951,1331.339966,1461.609985,1461.609985,0
1988-01-01,1510.989990,1542.599976,1445.640015,1523.989990,1523.989990,0
1988-02-01,1515.530029,1590.920044,1483.920044,1590.920044,1590.920044,0
1988-03-01,1587.959961,1614.400024,1544.930054,1550.109985,1550.109985,0
1988-04-01,1534.989990,1619.900024,1534.569946,1563.540039,1563.540039,0
1988-05-01,1563.109985,1570.939941,1503.689941,1565.339966,1565.339966,0
1988-06-01,1589.650024,1642.630005,1582.569946,1633.319946,1633.319946,0
1988-07-01,1624.969971,1644.959961,1572.739990,1621.479980,1621.479980,0
1988-08-01,1623.280029,1628.670044,1543.130005,1567.979980,1567.979980,0
1988-09-01,1550.949951,1626.030029,1550.949951,1623.810059,1623.810059,0
1988-10-01,1620.209961,1685.660034,1617.040039,1659.439941,1659.439941,0
1988-11-01,1659.859985,1660.920044,1575.060059,1627.300049,1627.300049,0
1988-12-01,1621.689941,1659.020020,1617.989990,1652.250000,1652.250000,0
1989-01-01,1638.719971,1761.900024,1638.719971,1761.900024,1761.900024,0
1989-02-01,1760.209961,1776.599976,1709.979980,1718.130005,1718.130005,0
1989-03-01,1710.199951,1777.439941,1710.199951,1751.329956,1751.329956,0
1989-04-01,1759.790039,1830.630005,1754.709961,1830.630005,1830.630005,0
1989-05-01,1827.349976,1896.400024,1805.989990,1891.109985,1891.109985,0
1989-06-01,1899.359985,1936.900024,1881.069946,1881.069946,1881.069946,0
1989-07-01,1887.520020,2034.489990,1887.520020,2034.489990,2034.489990,0
1989-08-01,2023.599976,2066.639893,2008.689941,2064.729980,2064.729980,0
1989-09-01,2076.360107,2076.360107,2019.050049,2050.989990,2050.989990,0
1989-10-01,2060.820068,2107.770020,1962.060059,1990.400024,1990.400024,0
1989-11-01,1996.739990,2023.180054,1953.709961,2022.750000,2022.750000,0
1989-12-01,2047.709961,2062.300049,2002.660034,2062.300049,2062.300049,0
1990-01-01,2093.600098,2093.600098,1886.670044,1919.130005,1919.130005,0
1990-02-01,1919.339966,1952.969971,1896.400024,1935.729980,1935.729980,0
1990-03-01,1940.489990,1994.839966,1940.489990,1975.699951,1975.699951,0
1990-04-01,1967.560059,1997.800049,1911.099976,1919.030029,1919.030029,0
1990-05-01,1926.750000,2082.389893,1926.750000,2082.389893,2082.389893,0
1990-06-01,2093.919922,2116.969971,2035.130005,2066.949951,2066.949951,0
1990-07-01,2074.780029,2126.689941,2044.109985,2057.649902,2057.649902,0
1990-08-01,2055.320068,2055.320068,1785.689941,1871.229980,1871.229980,0
1990-09-01,1872.920044,1881.380005,1748.469971,1774.800049,1774.800049,0
1990-10-01,1821.010010,1824.920044,1715.060059,1757.040039,1757.040039,0
1990-11-01,1772.050049,1861.609985,1770.780029,1861.609985,1861.609985,0
1990-12-01,1872.290039,1912.469971,1872.290039,1908.449951,1908.449951,0
1991-01-01,1888.680054,1983.530029,1807.790039,1983.530029,1983.530029,0
1991-02-01,1981.520020,2129.550049,1981.520020,2122.149902,2122.149902,0
1991-03-01,2140.020020,2175.439941,2121.719971,2170.790039,2170.790039,0
1991-04-01,2150.800049,2254.429932,2150.800049,2171.530029,2171.530029,0
1991-05-01,2199.649902,2252.100098,2136.949951,2252.100098,2252.100098,0
1991-06-01,2243.530029,2243.530029,2148.689941,2151.439941,2151.439941,0
1991-07-01,2185.270020,2245.229980,2162.010010,2245.229980,2245.229980,0
1991-08-01,2241.310059,2296.300049,2187.070068,2291.219971,2291.219971,0
1991-09-01,2274.729980,2274.729980,2226.620117,2255.800049,2255.800049,0
1991-10-01,2262.879883,2289.639893,2198.810059,2289.639893,2289.639893,0
1991-11-01,2284.030029,2319.560059,2194.790039,2196.689941,2196.689941,0
1991-12-01,2227.360107,2426.040039,2204.939941,2426.040039,2426.040039,0
1992-01-01,2423.179932,2451.409912,2391.780029,2391.780029,2391.780029,0
1992-02-01,2396.110107,2437.669922,2385.959961,2413.030029,2413.030029,0
1992-03-01,2412.929932,2415.360107,2357.840088,2360.590088,2360.590088,0
1992-04-01,2362.379883,2422.969971,2304.229980,2413.979980,2413.979980,0
1992-05-01,2402.350098,2436.929932,2392.939941,2420.010010,2420.010010,0
1992-06-01,2430.899902,2430.899902,2332.669922,2372.000000,2372.000000,0
1992-07-01,2397.590088,2465.270020,2380.679932,2465.270020,2465.270020,0
1992-08-01,2470.659912,2470.659912,2393.260010,2411.129883,2411.129883,0
1992-09-01,2421.600098,2471.399902,2407.959961,2426.250000,2426.250000,0
1992-10-01,2418.530029,2446.969971,2348.530029,2437.989990,2437.989990,0
1992-11-01,2458.179932,2510.729980,2429.739990,2510.729980,2510.729980,0
1992-12-01,2508.090088,2559.689941,2503.219971,2539.919922,2539.919922,0
1993-01-01,2536.429932,2564.449951,2497.620117,2558.000000,2558.000000,0
1993-02-01,2577.979980,2622.070068,2517.389893,2580.840088,2580.840088,0
1993-03-01,2577.449951,2657.810059,2577.449951,2637.300049,2637.300049,0
1993-04-01,2630.110107,2630.110107,2536.739990,2574.280029,2574.280029,0
1993-05-01,2585.699951,2642.379883,2572.270020,2628.629883,2628.629883,0
1993-06-01,2646.389893,2646.389893,2589.719971,2633.919922,2633.919922,0
1993-07-01,2629.050049,2636.560059,2591.300049,2627.469971,2627.469971,0
1993-08-01,2638.459961,2716.179932,2628.000000,2716.179932,2716.179932,0
1993-09-01,2716.179932,2716.179932,2660.239990,2698.729980,2698.729980,0
1993-10-01,2709.939941,2754.250000,2700.949951,2742.610107,2742.610107,0
1993-11-01,2748.540039,2748.540039,2677.800049,2694.080078,2694.080078,0
1993-12-01,2699.159912,2756.250000,2699.159912,2739.439941,2739.439941,0
1994-01-01,2730.879883,2824.239990,2730.879883,2824.239990,2824.239990,0
1994-02-01,2817.260010,2830.689941,2725.379883,2741.030029,2741.030029,0
1994-03-01,2726.010010,2763.439941,2612.350098,2612.350098,2612.350098,0
1994-04-01,2570.899902,2648.399902,2570.899902,2647.239990,2647.239990,0
1994-05-01,2658.239990,2672.929932,2585.379883,2667.120117,2667.120117,0
1994-06-01,2673.570068,2697.360107,2585.810059,2592.260010,2592.260010,0
1994-07-01,2604.729980,2671.139893,2604.729980,2671.139893,2671.139893,0
1994-08-01,2686.260010,2771.370117,2669.870117,2770.209961,2770.209961,0
1994-09-01,2759.530029,2764.179932,2683.719971,2701.800049,2701.800049,0
1994-10-01,2695.669922,2743.139893,2642.689941,2735.320068,2735.320068,0
1994-11-01,2714.699951,2714.699951,2603.040039,2626.620117,2626.620117,0
1994-12-01,2601.560059,2664.469971,2577.879883,2653.370117,2653.370117,0
1995-01-01,2651.149902,2709.520020,2651.149902,2706.129883,2706.129883,0
1995-02-01,2706.879883,2800.560059,2706.879883,2798.340088,2798.340088,0
1995-03-01,2788.929932,2875.209961,2762.389893,2865.899902,2865.899902,0
1995-04-01,2870.659912,2932.199951,2870.659912,2932.199951,2932.199951,0
1995-05-01,2930.399902,3028.739990,2930.399902,3028.739990,3028.739990,0
1995-06-01,3031.810059,3118.510010,3003.469971,3085.840088,3085.840088,0
1995-07-01,3098.000000,3194.639893,3098.000000,3186.080078,3186.080078,0
1995-08-01,3175.080078,3193.270020,3148.540039,3193.270020,3193.270020,0
1995-09-01,3206.270020,3323.639893,3206.270020,3312.330078,3312.330078,0
1995-10-01,3299.850098,3334.850098,3252.060059,3273.729980,3273.729980,0
1995-11-01,3288.639893,3425.780029,3288.639893,3421.550049,3421.550049,0
1995-12-01,3430.439941,3501.699951,3421.760010,3484.149902,3484.149902,0
1996-01-01,3507.409912,3595.389893,3398.500000,3595.389893,3595.389893,0
1996-02-01,3608.070068,3718.780029,3596.020020,3624.669922,3624.669922,0
1996-03-01,3649.840088,3708.739990,3592.320068,3668.239990,3668.239990,0
1996-04-01,3710.750000,3721.110107,3588.510010,3713.919922,3713.919922,0
1996-05-01,3716.979980,3846.090088,3630.280029,3794.169922,3794.169922,0
1996-06-01,3788.250000,3842.280029,3753.250000,3798.080078,3798.080078,0
1996-07-01,3824.520020,3824.520020,3553.510010,3623.620117,3623.620117,0
1996-08-01,3677.330078,3793.010010,3677.330078,3711.270020,3711.270020,0
1996-09-01,3719.419922,3884.050049,3697.000000,3884.050049,3884.050049,0
1996-10-01,3893.040039,4000.250000,3893.040039,3959.860107,3959.860107,0
1996-11-01,3951.189941,4217.439941,3951.189941,4212.890137,4212.890137,0
1996-12-01,4209.830078,4209.830078,4027.010010,4148.069824,4148.069824,0
1997-01-01,4118.790039,4364.839844,4118.790039,4356.169922,4356.169922,0
1997-02-01,4361.450195,4515.720215,4321.910156,4393.490234,4393.490234,0
1997-03-01,4412.839844,4522.379883,4214.160156,4214.160156,4214.160156,0
1997-04-01,4227.379883,4408.609863,4118.149902,4408.609863,4408.609863,0
1997-05-01,4395.609863,4671.259766,4395.609863,4671.259766,4671.259766,0
1997-06-01,4668.729980,4946.810059,4654.339844,4889.720215,4889.720215,0
1997-07-01,4927.459961,5228.709961,4927.459961,5228.709961,5228.709961,0
1997-08-01,5191.490234,5255.140137,4960.140137,4974.729980,4974.729980,0
1997-09-01,5106.049805,5277.979980,5044.299805,5257.580078,5257.580078,0
1997-10-01,5298.279785,5437.120117,4897.859863,5087.439941,5087.439941,0
1997-11-01,5208.939941,5317.000000,5042.930176,5277.350098,5277.350098,0
1997-12-01,5368.600098,5438.180176,5205.660156,5405.189941,5405.189941,0
1998-01-01,5415.339844,5425.700195,5154.379883,5399.259766,5399.259766,0
