Date,Open,High,Low,Close,Adj Close,Volume
2013-10-01,1261.109985,1300.920044,1234.040039,1283.520020,1283.520020,1986074700
2013-11-01,1285.449951,1316.300049,1269.750000,1307.709961,1307.709961,1491631800
2013-12-01,1307.750000,1338.530029,1252.689941,1332.949951,1332.949951,1474104800
2014-01-01,1333.979980,1358.550049,1292.040039,1304.449951,1304.449951,2094882100
2014-02-01,1302.800049,1373.680054,1275.770020,1369.130005,1369.130005,1851218300
2014-03-01,1344.500000,1376.449951,1317.920044,1364.969971,1364.969971,2021616200
2014-04-01,1367.459961,1382.130005,1328.819946,1364.390015,1364.390015,1785681200
2014-05-01,1369.310059,1404.630005,1341.829956,1402.079956,1402.079956,1544376600
2014-06-01,1406.260010,1410.089966,1369.650024,1376.810059,1376.810059,1306252100
2014-07-01,1377.869995,1409.439941,1355.550049,1379.869995,1379.869995,1478885600
2014-08-01,1378.890015,1398.479980,1320.989990,1388.890015,1388.890015,1283590800
2014-09-01,1390.630005,1424.219971,1376.180054,1403.000000,1403.000000,1672553300
2014-10-01,1396.479980,1414.079956,1246.560059,1412.839966,1412.839966,2424610300
2014-11-01,1413.689941,1474.890015,1396.229980,1461.339966,1461.339966,1514354100
2014-12-01,1454.209961,1479.369995,1386.609985,1464.550049,1464.550049,530734800
2015-01-01,1470.550049,1582.099976,1421.339966,1573.619995,1573.619995,0
2015-02-01,1576.170044,1695.369995,1567.630005,1691.030029,1691.030029,0
2015-03-01,1691.439941,1719.439941,1634.800049,1667.729980,1667.729980,87964700
2015-04-01,1661.790039,1720.020020,1615.449951,1628.040039,1628.040039,0
2015-05-01,1644.300049,1669.130005,1558.160034,1644.989990,1644.989990,0
2015-06-01,1648.469971,1657.589966,1537.930054,1541.660034,1541.660034,0
2015-07-01,1550.640015,1658.930054,1507.010010,1615.640015,1615.640015,0
2015-08-01,1615.439941,1638.119995,1405.010010,1501.069946,1501.069946,0
2015-09-01,1487.270020,1524.229980,1369.290039,1416.890015,1416.890015,86107000
2015-10-01,1432.400024,1515.229980,1396.199951,1499.229980,1499.229980,0
2015-11-01,1487.469971,1542.119995,1458.520020,1536.050049,1536.050049,0
2015-12-01,1536.280029,1546.530029,1388.780029,1446.819946,1446.819946,0
2016-01-01,1441.339966,1441.339966,1283.130005,1356.319946,1356.319946,0
2016-02-01,1357.130005,1385.800049,1247.060059,1372.540039,1372.540039,0
2016-03-01,1372.540039,1431.640015,1339.880005,1365.699951,1365.699951,0
2016-04-01,1360.790039,1422.790039,1323.550049,1360.709961,1360.709961,77976700
2016-05-01,1360.709961,1383.380005,1300.900024,1369.479980,1369.479980,0
2016-06-01,1369.579956,1369.680054,1240.680054,1323.579956,1323.579956,0
2016-07-01,1325.170044,1397.030029,1275.229980,1386.660034,1386.660034,0
2016-08-01,1388.829956,1429.109985,1347.089966,1418.140015,1418.140015,0
2016-09-01,1419.880005,1448.050049,1400.199951,1439.079956,1439.079956,0
2016-10-01,1439.829956,1473.479980,1422.089966,1446.349976,1446.349976,0
2016-11-01,1447.130005,1491.229980,1391.810059,1481.140015,1481.140015,0
2016-12-01,1480.530029,1553.599976,1461.660034,1517.199951,1517.199951,0
2017-01-01,1516.430054,1563.520020,1498.739990,1536.750000,1536.750000,0
2017-02-01,1537.469971,1593.880005,1537.469971,1570.170044,1570.170044,0
2017-03-01,1570.959961,1603.060059,1551.239990,1587.630005,1587.630005,0
2017-04-01,1587.869995,1627.729980,1543.699951,1626.989990,1626.989990,109950600
2017-05-01,1626.989990,1657.130005,1604.290039,1639.109985,1639.109985,103100500
2017-06-01,1639.300049,1658.869995,1584.369995,1602.530029,1602.530029,188260900
2017-07-01,1602.699951,1651.630005,1548.060059,1548.189941,1548.189941,0
2017-08-01,1548.189941,1583.140015,1517.770020,1546.859985,1546.859985,0
2017-09-01,1546.859985,1637.819946,1536.449951,1637.819946,1637.819946,0
2017-10-01,1637.819946,1675.609985,1634.209961,1671.630005,1671.630005,0
2017-11-01,1671.630005,1681.750000,1606.599976,1610.109985,1610.109985,113657300
2017-12-01,1609.250000,1627.939941,1573.560059,1576.939941,1576.939941,0
2018-01-01,1577.079956,1647.689941,1573.760010,1593.150024,1593.150024,0
2018-02-01,1596.000000,1610.270020,1487.949951,1583.390015,1583.390015,65618900
2018-03-01,1583.229980,1603.339966,1484.140015,1535.349976,1535.349976,91306000
2018-04-01,1533.199951,1593.099976,1482.219971,1570.709961,1570.709961,0
2018-05-01,1574.880005,1634.760010,1544.829956,1549.939941,1549.939941,355300900
2018-06-01,1549.939941,1591.660034,1514.609985,1558.880005,1558.880005,0
2018-07-01,1557.459961,1619.109985,1511.829956,1615.599976,1615.599976,0
2018-08-01,1616.109985,1679.510010,1592.050049,1658.160034,1658.160034,0
2018-09-01,1657.670044,1676.890015,1609.390015,1662.359985,1662.359985,55112500
2018-10-01,1662.709961,1677.329956,1473.790039,1538.219971,1538.219971,0
2018-11-01,1537.719971,1551.790039,1447.969971,1514.630005,1514.630005,66661600
2018-12-01,1523.880005,1544.390015,1378.420044,1408.739990,1408.739990,0
2019-01-01,1407.650024,1526.130005,1378.199951,1515.420044,1515.420044,88490300
2019-02-01,1515.780029,1598.089966,1514.930054,1572.680054,1572.680054,90458900
2019-03-01,1574.300049,1622.329956,1545.189941,1553.420044,1553.420044,0
2019-04-01,1554.920044,1700.349976,1554.920044,1676.140015,1676.140015,0
2019-05-01,1675.760010,1676.900024,1505.130005,1510.459961,1510.459961,34880300
2019-06-01,1509.770020,1635.589966,1494.189941,1622.430054,1622.430054,0
2019-07-01,1622.829956,1657.089966,1573.550049,1599.780029,1599.780029,184005900
2019-08-01,1598.670044,1617.989990,1476.829956,1576.979980,1576.979980,76674400
2019-09-01,1576.729980,1670.239990,1563.069946,1647.670044,1647.670044,58879800
2019-10-01,1647.930054,1761.829956,1574.020020,1733.680054,1733.680054,0
2019-11-01,1737.510010,1779.829956,1711.270020,1730.250000,1730.250000,113728100
2019-12-01,1730.949951,1802.229980,1692.869995,1771.849976,1771.849976,1195314300
2020-01-01,1771.849976,1834.099976,1763.449951,1783.260010,1783.260010,1743266700
2020-02-01,1784.069946,1905.619995,1646.109985,1668.839966,1668.839966,1899250500
2020-03-01,1702.880005,1732.030029,1261.170044,1482.430054,1482.430054,3999495100
2020-04-01,1439.239990,1548.680054,1400.270020,1541.890015,1541.890015,1721376400
