Date,Open,High,Low,Close,Adj Close,Volume
1995-01-01,95.639999,96.980003,91.070000,95.099998,95.099998,0
1995-02-01,95.989998,96.239998,93.529999,95.550003,95.550003,0
1995-03-01,95.860001,95.860001,88.199997,89.510002,89.510002,0
1995-04-01,90.089996,94.330002,89.800003,94.080002,94.080002,0
1995-05-01,94.510002,100.160004,94.220001,99.169998,99.169998,0
1995-06-01,99.120003,99.120003,95.839996,95.839996,95.839996,0
1995-07-01,96.559998,102.559998,96.519997,102.559998,102.559998,0
1995-08-01,102.070000,104.720001,102.040001,102.580002,102.580002,0
1995-09-01,102.489998,105.339996,100.570000,101.269997,101.269997,0
1995-10-01,101.540001,102.260002,99.500000,100.919998,100.919998,0
1995-11-01,100.589996,104.029999,100.540001,104.029999,104.029999,0
1995-12-01,104.599998,106.430000,103.300003,106.139999,106.139999,0
1996-01-01,106.139999,113.099998,106.139999,112.839996,112.839996,0
1996-02-01,112.849998,113.389999,108.410004,112.449997,112.449997,0
1996-03-01,113.220001,113.220001,108.699997,110.559998,110.559998,0
1996-04-01,110.959999,114.500000,110.790001,113.820000,113.820000,0
1996-05-01,114.300003,115.699997,113.589996,113.970001,113.970001,0
1996-06-01,112.949997,116.349998,112.949997,116.349998,116.349998,0
1996-07-01,116.910004,118.349998,113.760002,114.540001,114.540001,0
1996-08-01,115.360001,120.589996,115.360001,119.510002,119.510002,0
1996-09-01,120.290001,123.470001,119.400002,123.470001,123.470001,0
1996-10-01,123.669998,129.259995,123.669998,125.940002,125.940002,0
1996-11-01,125.230003,131.490005,125.230003,130.899994,130.899994,0
1996-12-01,130.979996,136.130005,129.350006,136.130005,136.130005,0
1997-01-01,136.130005,147.880005,134.679993,147.880005,147.880005,0
1997-02-01,149.960007,159.119995,149.960007,152.970001,152.970001,0
1997-03-01,153.699997,161.470001,152.839996,154.580002,154.580002,0
1997-04-01,152.699997,156.699997,148.679993,154.770004,154.770004,0
1997-05-01,156.160004,167.919998,156.160004,163.770004,163.770004,0
1997-06-01,164.839996,173.110001,164.839996,171.710007,171.710007,0
1997-07-01,174.630005,195.610001,174.630005,189.179993,189.179993,0
1997-08-01,189.279999,189.279999,176.949997,176.949997,176.949997,0
1997-09-01,177.009995,192.899994,174.580002,192.899994,192.899994,0
1997-10-01,193.039993,195.919998,181.759995,182.619995,182.619995,0
1997-11-01,185.389999,191.850006,181.229996,191.850006,191.850006,0
1997-12-01,193.699997,210.550003,193.699997,210.550003,210.550003,0
1998-01-01,210.550003,222.600006,208.529999,215.809998,215.809998,0
1998-02-01,220.490005,220.490005,215.259995,216.490005,216.490005,0
1998-03-01,217.759995,244.860001,215.669998,244.860001,244.860001,0
1998-04-01,246.050003,248.660004,226.820007,231.490005,231.490005,0
1998-05-01,236.160004,240.979996,228.330002,233.929993,233.929993,0
1998-06-01,233.929993,242.630005,231.179993,235.690002,235.690002,0
1998-07-01,236.529999,253.820007,235.279999,237.860001,237.860001,0
1998-08-01,235.419998,235.419998,213.770004,213.770004,213.770004,0
1998-09-01,211.080002,220.729996,183.789993,193.630005,193.630005,0
1998-10-01,189.910004,203.940002,182.089996,203.860001,203.860001,0
1998-11-01,208.039993,208.039993,201.729996,202.910004,202.910004,0
1998-12-01,200.210007,221.300003,197.309998,219.250000,219.250000,0
1999-01-01,219.250000,225.179993,216.690002,218.899994,218.899994,0
1999-02-01,219.029999,219.029999,206.630005,208.179993,208.179993,0
1999-03-01,205.589996,205.589996,187.770004,198.559998,198.559998,0
1999-04-01,198.559998,209.929993,198.559998,208.509995,208.509995,0
1999-05-01,211.380005,211.380005,199.929993,202.259995,202.259995,0
1999-06-01,199.639999,207.850006,199.639999,205.429993,205.429993,0
1999-07-01,207.389999,218.940002,207.389999,211.220001,211.220001,0
1999-08-01,209.119995,217.380005,202.130005,213.440002,213.440002,0
1999-09-01,215.330002,220.679993,213.490005,216.000000,216.000000,0
1999-10-01,216.279999,222.149994,213.830002,222.149994,222.149994,0
1999-11-01,223.910004,246.660004,223.539993,242.410004,242.410004,0
1999-12-01,243.059998,257.339996,243.059998,255.690002,255.690002,0
2000-01-01,259.000000,261.480011,246.979996,250.820007,250.820007,0
2000-02-01,252.639999,279.140015,252.639999,267.299988,267.299988,0
2000-03-01,273.000000,300.200012,273.000000,291.950012,291.950012,0
2000-04-01,288.720001,292.480011,261.450012,284.149994,284.149994,0
2000-05-01,290.140015,294.010010,278.890015,290.769989,290.769989,0
2000-06-01,290.769989,297.809998,282.359985,287.529999,287.529999,0
2000-07-01,293.559998,311.739990,293.559998,305.609985,305.609985,0
2000-08-01,311.230011,331.910004,306.209991,331.910004,331.910004,0
2000-09-01,333.690002,342.470001,326.980011,334.880005,334.880005,0
2000-10-01,346.410004,354.079987,335.339996,339.980011,339.980011,0
2000-11-01,342.420013,342.420013,312.329987,315.269989,315.269989,0
2000-12-01,320.630005,326.339996,301.429993,313.899994,313.899994,0
2001-01-01,313.899994,347.559998,313.899994,347.559998,347.559998,0
2001-02-01,342.010010,342.010010,316.799988,316.799988,316.799988,0
2001-03-01,313.059998,314.619995,284.869995,294.470001,294.470001,0
2001-04-01,286.899994,300.000000,275.140015,298.299988,298.299988,0
2001-05-01,297.359985,317.299988,294.600006,317.299988,317.299988,0
2001-06-01,316.220001,316.220001,305.899994,314.619995,314.619995,0
2001-07-01,313.470001,314.010010,299.750000,311.450012,311.450012,0
2001-08-01,315.269989,315.540009,286.359985,286.359985,286.359985,0
2001-09-01,282.529999,282.529999,235.600006,255.449997,255.449997,0
2001-10-01,247.009995,272.589996,247.009995,262.049988,262.049988,0
2001-11-01,261.459991,270.720001,260.220001,270.720001,270.720001,0
2001-12-01,266.299988,272.010010,252.259995,270.739990,270.739990,0
2002-01-01,270.739990,272.940002,256.839996,263.059998,263.059998,0
2002-02-01,265.510010,275.480011,258.829987,272.809998,272.809998,0
2002-03-01,272.079987,279.010010,269.130005,278.640015,278.640015,0
2002-04-01,278.640015,278.640015,250.539993,256.869995,256.869995,0
2002-05-01,257.329987,267.380005,251.570007,254.330002,254.330002,0
2002-06-01,254.690002,256.329987,231.779999,245.990005,245.990005,0
2002-07-01,245.520004,247.119995,200.119995,217.649994,217.649994,0
2002-08-01,217.470001,225.830002,207.179993,224.339996,224.339996,0
2002-09-01,224.880005,224.880005,192.070007,192.070007,192.070007,0
2002-10-01,188.910004,206.139999,187.279999,200.229996,200.229996,0
2002-11-01,201.229996,208.529999,201.229996,208.529999,208.529999,0
2002-12-01,207.139999,207.759995,197.500000,199.490005,199.490005,0
2003-01-01,199.490005,208.360001,185.669998,186.820007,186.820007,0
2003-02-01,187.309998,187.309998,175.399994,178.029999,178.029999,0
2003-03-01,178.360001,191.380005,169.039993,186.649994,186.649994,0
2003-04-01,187.220001,205.729996,187.220001,205.630005,205.630005,0
2003-05-01,204.529999,208.850006,201.153000,207.632004,207.632004,0
2003-06-01,210.901993,217.651993,208.257004,214.899994,214.899994,0
2003-07-01,212.830002,217.294006,212.460999,214.520004,214.520004,0
2003-08-01,213.660004,245.078003,212.600006,242.160004,242.160004,0
2003-09-01,244.457001,256.049988,238.194000,238.194000,238.194000,0
2003-10-01,243.141006,260.817993,243.141006,258.013000,258.013000,0
2003-11-01,262.854004,263.010010,242.722000,242.722000,242.722000,0
2003-12-01,247.216995,248.080002,239.216003,244.345001,244.345001,0
2004-01-01,244.345001,267.485992,244.345001,261.829010,261.829010,0
2004-02-01,263.368011,277.391998,263.191986,275.937012,275.937012,0
2004-03-01,278.605988,280.365997,258.750000,258.750000,258.750000,0
2004-04-01,258.270996,265.266998,254.990005,254.990005,254.990005,0
2004-05-01,255.195999,258.359985,248.841995,253.134995,253.134995,0
2004-06-01,252.794006,267.433014,252.794006,267.433014,267.433014,0
2004-07-01,269.342987,269.868011,261.920013,266.309998,266.309998,0
2004-08-01,265.859985,270.170013,263.440002,267.179993,267.179993,0
2004-09-01,269.670013,281.859985,269.670013,281.859985,281.859985,0
2004-10-01,283.230011,285.600006,272.179993,272.179993,272.179993,0
2004-11-01,275.079987,285.929993,275.079987,282.880005,282.880005,0
2004-12-01,285.640015,286.929993,277.640015,286.660004,286.660004,0
2005-01-01,289.589996,291.440002,285.220001,291.019989,291.019989,0
2005-02-01,293.920013,311.959991,293.920013,311.959991,311.959991,0
2005-03-01,315.570007,324.220001,313.640015,316.660004,316.660004,0
2005-04-01,319.230011,330.220001,306.250000,306.250000,306.250000,0
2005-05-01,307.940002,327.179993,307.940002,327.179993,327.179993,0
2005-06-01,329.420013,348.130005,327.769989,343.970001,343.970001,0
2005-07-01,344.820007,352.309998,344.609985,352.309998,352.309998,0
2005-08-01,353.480011,377.230011,353.480011,365.649994,365.649994,0
2005-09-01,367.829987,377.720001,367.829987,370.600006,370.600006,0
2005-10-01,368.920013,370.750000,343.040009,356.820007,356.820007,0
2005-11-01,362.809998,374.489990,361.000000,368.369995,368.369995,0
2005-12-01,373.670013,395.029999,373.670013,393.519989,393.519989,0
2006-01-01,399.519989,399.910004,380.609985,389.059998,389.059998,0
2006-02-01,397.510010,400.549988,385.100006,390.640015,390.640015,0
2006-03-01,393.100006,407.890015,390.070007,395.119995,395.119995,0
2006-04-01,398.609985,404.910004,394.109985,396.709991,396.709991,0
2006-05-01,399.410004,415.679993,369.489990,372.890015,372.890015,0
2006-06-01,372.250000,376.940002,350.029999,371.010010,371.010010,0
2006-07-01,372.970001,374.010010,358.380005,369.290009,369.290009,0
2006-08-01,369.720001,391.390015,369.720001,390.570007,390.570007,0
2006-09-01,388.399994,405.119995,388.359985,403.390015,403.390015,0
2006-10-01,403.829987,424.720001,403.829987,418.920013,418.920013,0
2006-11-01,421.739990,430.230011,416.970001,424.329987,424.329987,0
2006-12-01,421.109985,441.480011,421.109985,441.480011,441.480011,0
2007-01-01,447.510010,462.839996,441.779999,462.839996,462.839996,0
2007-02-01,465.750000,487.040009,455.440002,455.440002,455.440002,0
2007-03-01,450.269989,467.190002,445.730011,466.589996,466.589996,0
2007-04-01,465.690002,488.839996,465.690002,485.459991,485.459991,0
2007-05-01,481.920013,501.739990,481.920013,500.570007,500.570007,0
2007-06-01,498.500000,499.049988,474.940002,483.690002,483.690002,0
2007-07-01,485.299988,513.289978,485.299988,499.660004,499.660004,0
2007-08-01,493.679993,503.350006,452.790009,496.299988,496.299988,0
2007-09-01,498.010010,502.000000,474.579987,499.929993,499.929993,0
2007-10-01,508.320007,517.669983,488.130005,507.920013,507.920013,0
2007-11-01,500.559998,501.600006,445.279999,471.760010,471.760010,0
2007-12-01,476.679993,481.790009,456.399994,464.140015,464.140015,0
2008-01-01,460.529999,460.529999,382.799988,407.829987,407.829987,0
2008-02-01,416.829987,441.269989,407.920013,431.239990,431.239990,0
2008-03-01,427.429993,430.109985,400.149994,428.100006,428.100006,0
2008-04-01,435.010010,438.429993,418.000000,427.000000,427.000000,0
2008-05-01,431.029999,468.660004,431.029999,460.290009,460.290009,0
2008-06-01,456.100006,458.149994,424.299988,424.299988,424.299988,0
2008-07-01,415.109985,417.429993,385.890015,417.429993,417.429993,0
2008-08-01,411.059998,425.309998,405.880005,424.109985,424.109985,0
2008-09-01,424.070007,426.559998,351.149994,351.149994,351.149994,0
2008-10-01,351.549988,351.549988,246.210007,285.190002,285.190002,0
2008-11-01,289.980011,312.880005,233.949997,263.049988,263.049988,0
2008-12-01,257.329987,265.859985,245.949997,247.720001,247.720001,0
2009-01-01,260.130005,280.450012,247.509995,261.790009,261.790009,0
2009-02-01,257.040009,271.816986,241.483002,241.483002,241.483002,0
2009-03-01,233.641006,235.697998,213.113007,228.356995,228.356995,0
2009-04-01,237.705994,274.792999,235.591995,274.792999,274.792999,0
2009-05-01,276.660004,308.266998,276.660004,290.828003,290.828003,0
2009-06-01,290.828003,303.721985,280.584015,290.703003,290.703003,0
2009-07-01,294.557007,311.231995,279.722992,311.231995,311.231995,0
2009-08-01,318.778992,339.463013,316.533997,335.026001,335.026001,0
2009-09-01,334.221008,339.842010,321.503998,335.032013,335.032013,0
2009-10-01,331.865997,341.446991,324.157013,324.157013,324.157013,0
2009-11-01,326.492004,338.718994,324.623993,327.203003,327.203003,0
2009-12-01,332.770996,337.619995,331.272003,336.691986,336.691986,0
2010-01-01,347.848999,361.791992,345.141998,354.854004,354.854004,0
2010-02-01,358.434998,362.382996,345.425995,354.769989,354.769989,0
2010-03-01,361.864990,388.476990,361.864990,383.045013,383.045013,0
2010-04-01,391.651001,414.408997,391.651001,404.549011,404.549011,0
2010-05-01,413.476013,413.476013,367.829010,388.690002,388.690002,0
2010-06-01,388.049011,421.233002,388.049011,393.016998,393.016998,0
2010-07-01,383.734985,415.382996,383.734985,410.829010,410.829010,0
2010-08-01,420.852997,425.518005,384.651001,396.381012,396.381012,0
2010-09-01,408.911987,419.739990,406.713013,416.959991,416.959991,0
2010-10-01,412.096985,428.554993,408.354004,424.197998,424.197998,0
2010-11-01,424.789001,433.885986,423.170013,424.769989,424.769989,0
2010-12-01,434.067993,460.096008,434.067993,457.576996,457.576996,0
2011-01-01,461.885986,475.020996,459.868988,462.106995,462.106995,0
2011-02-01,468.062012,473.636993,460.440002,473.636993,473.636993,0
2011-03-01,470.440002,470.791992,448.531006,467.148010,467.148010,0
2011-04-01,469.160004,472.882996,457.325989,462.811005,462.811005,0
2011-05-01,467.606995,467.606995,451.299011,456.251007,456.251007,0
2011-06-01,454.546997,454.546997,414.691010,431.056000,431.056000,0
2011-07-01,436.161987,440.813995,420.542999,420.542999,420.542999,0
2011-08-01,418.583008,418.583008,335.105011,359.414001,359.414001,0
2011-09-01,362.526001,362.526001,336.721008,350.342010,350.342010,0
2011-10-01,349.821991,374.750000,342.018005,362.770996,362.770996,0
2011-11-01,353.644012,385.194000,353.182007,385.194000,385.194000,0
2011-12-01,378.114014,389.949005,371.360992,389.949005,389.949005,0
2012-01-01,398.101990,408.997009,393.928009,408.526001,408.526001,0
2012-02-01,416.654999,457.140015,416.654999,453.769012,453.769012,0
2012-03-01,457.054993,459.942993,438.868011,444.705994,444.705994,0
2012-04-01,459.260986,465.144989,448.123993,458.752014,458.752014,0
2012-05-01,459.522003,465.552002,432.259003,432.259003,432.259003,0
2012-06-01,419.652008,446.040009,415.446014,446.040009,446.040009,0
2012-07-01,451.390015,485.006012,451.390015,484.135986,484.135986,0
2012-08-01,481.601013,500.371002,479.381012,490.158997,490.158997,0
2012-09-01,494.226990,500.901001,485.056000,493.217987,493.217987,0
2012-10-01,499.778992,505.339996,485.276001,485.276001,485.276001,0
2012-11-01,484.829987,490.924988,473.691986,490.924988,490.924988,0
2012-12-01,493.984009,502.481995,492.401001,496.162994,496.162994,0
2013-01-01,506.423004,541.833984,506.423004,535.728027,535.728027,0
2013-02-01,547.661987,556.875977,520.372009,546.544983,546.544983,0
2013-03-01,549.107971,562.551025,534.236023,534.471008,534.471008,0
2013-04-01,540.625000,543.495972,523.208984,539.284973,539.284973,0
2013-05-01,536.692993,556.793030,535.374023,535.374023,535.374023,0
2013-06-01,533.481018,537.260986,493.901001,512.033997,512.033997,0
2013-07-01,518.966980,547.156982,516.224976,546.921021,546.921021,0
2013-08-01,560.721985,570.369995,551.755981,551.755981,551.755981,0
2013-09-01,560.916992,577.473999,552.828003,565.849976,565.849976,0
2013-10-01,567.302002,595.455994,558.830017,578.307007,578.307007,0
2013-11-01,580.372009,601.632996,577.304993,601.632996,601.632996,0
2013-12-01,601.469971,615.497986,583.606995,615.497986,615.497986,0
2014-01-01,620.039978,655.041016,620.039978,647.189026,647.189026,0
2014-02-01,647.854980,724.612976,638.908020,719.505005,719.505005,0
2014-03-01,702.158997,720.086975,675.336975,702.398010,702.398010,0
2014-04-01,702.862976,707.531006,669.125000,704.046021,704.046021,0
2014-05-01,701.796021,711.586975,696.119019,701.361023,701.361023,0
2014-06-01,null,null,null,null,null,null
2014-07-01,null,null,null,null,null,null
2014-08-01,null,null,null,null,null,null
2014-09-01,null,null,null,null,null,null
2014-10-01,null,null,null,null,null,null
2014-11-01,null,null,null,null,null,null
2014-12-01,null,null,null,null,null,null
2015-01-01,null,null,null,null,null,null
2015-02-01,null,null,null,null,null,null
2015-03-01,null,null,null,null,null,null
2015-04-01,null,null,null,null,null,null
2015-05-01,null,null,null,null,null,null
2015-06-01,960.468994,979.046997,940.890015,944.820007,944.820007,0
2015-07-01,960.328003,1035.310059,937.526978,1010.580017,1010.580017,0
2015-08-01,1032.599976,1039.699951,893.247986,947.505981,947.505981,0
2015-09-01,922.585022,962.309998,911.651001,922.312988,922.312988,0
2015-10-01,927.327026,970.581970,907.627014,937.942993,937.942993,0
2015-11-01,946.489014,1015.049988,946.489014,1015.049988,1015.049988,0
2015-12-01,1019.669983,1025.410034,962.791992,990.023987,990.023987,0
2016-01-01,null,null,null,null,null,null
2016-02-01,null,null,null,null,null,null
2016-03-01,null,null,null,null,null,null
2016-04-01,null,null,null,null,null,null
2016-05-01,null,null,null,null,null,null
2016-06-01,null,null,null,null,null,null
2016-07-01,null,null,null,null,null,null
2016-08-01,null,null,null,null,null,null
2016-09-01,null,null,null,null,null,null
2016-10-01,null,null,null,null,null,null
2016-11-01,null,null,null,null,null,null
2016-12-01,null,null,null,null,null,null
2017-01-01,null,null,null,null,null,null
2017-02-01,null,null,null,null,null,null
2017-03-01,null,null,null,null,null,null
2017-04-01,null,null,null,null,null,null
2017-05-01,null,null,null,null,null,null
2017-06-01,null,null,null,null,null,null
2017-07-01,null,null,null,null,null,null
2017-08-01,null,null,null,null,null,null
2017-09-01,null,null,null,null,null,null
2017-10-01,null,null,null,null,null,null
2017-11-01,null,null,null,null,null,null
2017-12-01,null,null,null,null,null,null
2018-01-01,null,null,null,null,null,null
2018-02-01,null,null,null,null,null,null
2018-03-01,null,null,null,null,null,null
2018-04-01,null,null,null,null,null,null
2018-05-01,null,null,null,null,null,null
2018-06-01,null,null,null,null,null,null
2018-07-01,null,null,null,null,null,null
2018-08-01,null,null,null,null,null,null
2018-09-01,null,null,null,null,null,null
2018-10-01,null,null,null,null,null,null
2018-11-01,null,null,null,null,null,null
2018-12-01,null,null,null,null,null,null
2019-01-01,null,null,null,null,null,null
2019-02-01,null,null,null,null,null,null
2019-03-01,null,null,null,null,null,null
2019-04-01,null,null,null,null,null,null
2019-05-01,null,null,null,null,null,null
2019-06-01,null,null,null,null,null,null
2019-07-01,null,null,null,null,null,null
2019-08-01,null,null,null,null,null,null
2019-09-01,null,null,null,null,null,null
2019-10-01,null,null,null,null,null,null
2019-11-01,null,null,null,null,null,null
2019-12-01,null,null,null,null,null,null
2020-01-01,null,null,null,null,null,null
2020-02-01,null,null,null,null,null,null
2020-03-01,null,null,null,null,null,null
2020-04-01,null,null,null,null,null,null
