Date,Open,High,Low,Close,Adj Close,Volume
1982-10-01,188.699997,215.289993,188.020004,212.630005,212.630005,0
1982-11-01,214.520004,232.610001,214.520004,232.309998,232.309998,0
1982-12-01,235.589996,240.699997,225.600006,232.410004,232.410004,0
1983-01-01,230.589996,248.350006,230.589996,248.350006,248.350006,0
1983-02-01,248.149994,262.440002,248.149994,260.670013,260.670013,0
1983-03-01,261.820007,270.890015,261.820007,270.799988,270.799988,0
1983-04-01,268.730011,293.059998,266.470001,293.059998,293.059998,0
1983-05-01,290.540009,312.049988,289.649994,308.730011,308.730011,0
1983-06-01,307.950012,328.910004,307.950012,318.700012,318.700012,0
1983-07-01,321.579987,321.579987,303.959991,303.959991,303.959991,0
1983-08-01,302.079987,303.859985,289.359985,292.420013,292.420013,0
1983-09-01,294.549988,304.559998,294.549988,296.649994,296.649994,0
1983-10-01,294.640015,297.420013,274.549988,274.549988,274.549988,0
1983-11-01,273.040009,285.670013,269.570007,285.670013,285.670013,0
1983-12-01,286.070007,286.070007,274.510010,278.600006,278.600006,0
1984-01-01,277.630005,287.899994,268.429993,268.429993,268.429993,0
1984-02-01,266.429993,266.429993,247.089996,252.570007,252.570007,0
1984-03-01,253.500000,255.539993,249.009995,250.779999,250.779999,0
1984-04-01,249.800003,249.800003,241.789993,247.440002,247.440002,0
1984-05-01,250.259995,253.009995,231.929993,232.820007,232.820007,0
1984-06-01,235.899994,241.110001,235.619995,239.649994,239.649994,0
1984-07-01,237.910004,238.289993,225.300003,229.699997,229.699997,0
1984-08-01,233.350006,254.809998,233.350006,254.639999,254.639999,0
1984-09-01,251.389999,255.600006,249.940002,249.940002,249.940002,0
1984-10-01,247.860001,252.199997,243.289993,247.000000,247.000000,911370000
1984-11-01,247.100006,252.300003,242.399994,242.399994,242.399994,1212490000
1984-12-01,241.899994,250.199997,237.699997,247.100006,247.100006,1282870000
1985-01-01,247.100006,278.899994,245.800003,278.700012,278.700012,1782060000
1985-02-01,277.899994,289.299988,277.899994,284.200012,284.200012,1742850000
1985-03-01,285.100006,287.799988,275.600006,279.200012,279.200012,1611310000
1985-04-01,279.500000,284.799988,276.200012,280.600006,280.600006,1506450000
1985-05-01,280.500000,294.799988,278.799988,290.799988,290.799988,1673270000
1985-06-01,291.399994,296.200012,286.700012,296.200012,296.200012,1582580000
1985-07-01,295.899994,307.899994,295.500000,301.299988,301.299988,1769440000
1985-08-01,302.600006,304.600006,295.100006,297.700012,297.700012,1636000000
1985-09-01,297.299988,297.700012,279.500000,280.299988,280.299988,1334990000
1985-10-01,280.600006,292.799988,276.600006,292.500000,292.500000,1858340000
1985-11-01,293.000000,314.000000,292.500000,314.000000,314.000000,1840880000
1985-12-01,313.899994,325.600006,312.299988,324.899994,324.899994,2212020000
1986-01-01,325.000000,335.799988,322.100006,335.799988,335.799988,2410850000
1986-02-01,336.100006,359.799988,335.799988,359.500000,359.500000,2345500000
1986-03-01,360.000000,374.700012,359.100006,374.700012,374.700012,2595900000
1986-04-01,375.799988,393.000000,368.000000,383.200012,383.200012,2814600000
1986-05-01,383.200012,400.399994,381.500000,400.200012,400.200012,2412320000
1986-06-01,400.700012,405.500000,391.799988,405.500000,405.500000,2569400000
1986-07-01,407.000000,411.299988,369.100006,371.399994,371.399994,2411040000
1986-08-01,372.500000,383.200012,364.399994,382.899994,382.899994,2101540000
1986-09-01,382.799988,384.000000,342.299988,350.700012,350.700012,2203180000
1986-10-01,352.500000,361.600006,351.200012,360.799988,360.799988,2152890000
1986-11-01,361.000000,362.500000,349.100006,359.600006,359.600006,2074770000
1986-12-01,357.399994,364.700012,347.000000,348.799988,348.799988,2608890000
1987-01-01,351.299988,396.200012,348.799988,392.100006,392.100006,3184620000
1987-02-01,393.799988,425.000000,392.000000,425.000000,425.000000,3029700000
1987-03-01,425.000000,440.000000,422.899994,430.100006,430.100006,3305000000
1987-04-01,426.299988,439.200012,407.399994,417.799988,417.799988,3027000000
1987-05-01,418.600006,424.799988,404.500000,416.500000,416.500000,2783700000
1987-06-01,415.500000,429.899994,413.500000,424.700012,424.700012,3274900000
1987-07-01,424.500000,434.899994,423.700012,434.899994,434.899994,3379500000
1987-08-01,433.299988,455.799988,431.200012,455.000000,455.000000,3136000000
1987-09-01,455.500000,456.299988,434.899994,444.299988,444.299988,3092900000
1987-10-01,446.200012,453.700012,288.500000,323.299988,323.299988,4074200000
1987-11-01,325.399994,328.799988,301.600006,305.200012,305.200012,2497350000
1987-12-01,306.399994,333.200012,291.899994,330.500000,330.500000,2943710000
1988-01-01,335.100006,349.700012,329.000000,344.700012,344.700012,2465240000
1988-02-01,346.200012,367.000000,343.500000,367.000000,367.000000,2492870000
1988-03-01,367.399994,382.600006,366.700012,374.600006,374.600006,3154880000
1988-04-01,373.700012,384.299988,369.799988,379.200012,379.200012,2502240000
1988-05-01,379.000000,383.100006,362.399994,370.299988,370.299988,2467340000
1988-06-01,372.700012,394.799988,372.700012,394.700012,394.700012,3096040000
1988-07-01,394.200012,397.500000,382.100006,387.299988,387.299988,2609630000
1988-08-01,387.600006,389.500000,372.200012,376.600006,376.600006,2590980000
1988-09-01,374.200012,388.399994,372.200012,387.700012,387.700012,2344120000
1988-10-01,384.700012,388.899994,380.700012,382.500000,382.500000,2496530000
1988-11-01,382.700012,383.100006,364.000000,371.500000,371.500000,2285850000
1988-12-01,372.100006,381.399994,371.200012,381.399994,381.399994,2486740000
1989-01-01,378.899994,401.399994,376.899994,401.299988,401.299988,2716010000
1989-02-01,401.799988,410.100006,398.200012,399.700012,399.700012,2527450000
1989-03-01,401.000000,409.799988,397.799988,406.700012,406.700012,2869270000
1989-04-01,407.000000,427.600006,406.500000,427.600006,427.600006,2661880000
1989-05-01,425.899994,446.200012,425.799988,446.200012,446.200012,3074870000
1989-06-01,446.799988,454.600006,431.700012,435.299988,435.299988,3014700000
1989-07-01,434.500000,453.799988,434.399994,453.799988,453.799988,2499440000
1989-08-01,455.200012,469.399994,452.399994,469.299988,469.299988,3057070000
1989-09-01,469.899994,474.600006,464.899994,472.899994,472.899994,2623010000
1989-10-01,472.799988,487.500000,447.100006,455.600006,455.600006,3160470000
1989-11-01,456.200012,457.799988,446.799988,456.100006,456.100006,2532190000
1989-12-01,456.600006,459.399994,431.799988,454.799988,454.799988,2777730000
1990-01-01,452.899994,461.600006,410.000000,415.799988,415.799988,3027830000
1990-02-01,416.799988,430.899994,416.200012,425.799988,425.799988,2420920000
1990-03-01,425.299988,443.299988,424.500000,435.500000,435.500000,2885450000
1990-04-01,431.600006,438.500000,417.000000,420.100006,420.100006,2591450000
1990-05-01,422.000000,460.000000,420.700012,459.000000,459.000000,3468570000
1990-06-01,459.500000,469.399994,453.200012,462.299988,462.299988,3142690000
1990-07-01,461.600006,470.299988,436.799988,438.200012,438.200012,2984860000
1990-08-01,437.700012,438.600006,359.700012,381.200012,381.200012,3111320000
1990-09-01,379.000000,385.200012,334.600006,344.500000,344.500000,2089400000
1990-10-01,349.000000,360.899994,323.000000,329.799988,329.799988,2688480000
1990-11-01,328.600006,359.100006,327.799988,359.100006,359.100006,2378230000
1990-12-01,361.100006,378.000000,359.799988,373.799988,373.799988,2500100000
1991-01-01,373.000000,414.200012,353.000000,414.200012,414.200012,2924360000
1991-02-01,415.100006,454.200012,413.500000,453.100006,453.100006,3312960000
1991-03-01,450.600006,483.320007,450.299988,482.299988,482.299988,3585210000
1991-04-01,480.179993,512.679993,479.119995,484.720001,484.720001,4113980000
1991-05-01,481.940002,506.119995,476.579987,506.109985,506.109985,3377720000
1991-06-01,505.839996,508.040009,470.920013,475.920013,475.920013,2835480000
1991-07-01,478.059998,502.130005,471.239990,502.040009,502.040009,3098110000
1991-08-01,502.269989,527.710022,487.079987,525.679993,525.679993,3274400000
1991-09-01,526.299988,529.210022,511.049988,526.880005,526.880005,3215650000
1991-10-01,527.140015,543.010010,513.210022,542.979980,542.979980,4070930000
1991-11-01,542.169983,558.159973,516.390015,523.900024,523.900024,3700150000
1991-12-01,519.479980,586.349976,518.630005,586.340027,586.340027,3632360000
1992-01-01,580.039978,632.989990,576.130005,620.210022,620.210022,5605540000
1992-02-01,620.570007,646.090027,617.080017,633.469971,633.469971,4219570000
1992-03-01,634.039978,637.210022,599.599976,603.770020,603.770020,4048220000
1992-04-01,598.619995,603.169983,557.059998,578.679993,578.679993,3946710000
1992-05-01,579.729980,591.210022,571.010010,585.309998,585.309998,3114980000
1992-06-01,583.669983,591.070007,545.950012,563.599976,563.599976,3589630000
1992-07-01,563.729980,581.010010,553.760010,580.830017,580.830017,3591650000
1992-08-01,579.619995,583.840027,550.359985,563.119995,563.119995,3083350000
1992-09-01,562.510010,594.210022,562.359985,583.270020,583.270020,3700770000
1992-10-01,581.080017,606.580017,551.719971,605.169983,605.169983,4223690000
1992-11-01,603.760010,652.750000,603.309998,652.729980,652.729980,4404630000
1992-12-01,650.580017,676.950012,648.750000,676.950012,676.950012,4949710000
1993-01-01,675.309998,711.030029,670.510010,696.340027,696.340027,5187460000
1993-02-01,697.979980,711.280029,647.789978,670.770020,670.770020,4973610000
1993-03-01,670.880005,697.409973,668.739990,690.130005,690.130005,5119150000
1993-04-01,690.820007,691.150024,644.710022,661.419983,661.419983,4887000000
1993-05-01,662.750000,707.049988,661.429993,700.530029,700.530029,5106460000
1993-06-01,700.960022,706.630005,682.890015,703.950012,703.950012,5371310000
1993-07-01,702.010010,713.960022,694.530029,704.700012,704.700012,5191300000
1993-08-01,706.380005,742.909973,705.059998,742.840027,742.840027,5712060000
1993-09-01,743.650024,766.570007,724.479980,762.780029,762.780029,5776680000
1993-10-01,761.619995,791.200012,758.900024,779.260010,779.260010,6700790000
1993-11-01,780.369995,786.099976,737.669983,754.390015,754.390015,6246880000
1993-12-01,759.900024,776.869995,750.299988,776.799988,776.799988,6225130000
1994-01-01,774.109985,800.630005,768.409973,800.469971,800.469971,6683340000
1994-02-01,798.419983,799.989990,767.299988,792.500000,792.500000,5993960000
1994-03-01,792.099976,804.429993,731.849976,743.460022,743.460022,7321980000
1994-04-01,723.059998,755.349976,703.400024,733.840027,733.840027,5623380000
1994-05-01,733.969971,742.460022,703.840027,735.190002,735.190002,5743170000
1994-06-01,733.179993,744.940002,690.950012,705.960022,705.960022,6016150000
1994-07-01,706.289978,725.190002,699.409973,722.159973,722.159973,5335860000
1994-08-01,722.840027,767.599976,715.909973,765.619995,765.619995,6695930000
1994-09-01,763.000000,779.580017,752.489990,764.289978,764.289978,5964610000
1994-10-01,764.469971,778.809998,737.619995,777.489990,777.489990,6625590000
1994-11-01,776.250000,776.859985,728.780029,750.320007,750.320007,6188120000
1994-12-01,748.830017,751.979980,710.940002,751.960022,751.960022,6169730000
1995-01-01,751.309998,774.309998,740.469971,755.200012,755.200012,6429730000
1995-02-01,756.679993,796.020020,756.679993,793.729980,793.729980,6206060000
1995-03-01,794.330017,829.919983,790.349976,817.210022,817.210022,7600900000
1995-04-01,816.059998,844.419983,810.890015,843.979980,843.979980,6910700000
1995-05-01,844.719971,885.919983,839.429993,864.580017,864.580017,8133750000
1995-06-01,865.669983,941.169983,863.840027,933.450012,933.450012,8795140000
1995-07-01,933.989990,1023.030029,931.989990,1001.210022,1001.210022,9056140000
1995-08-01,1001.570007,1035.189941,970.809998,1020.109985,1020.109985,9872930000
1995-09-01,1019.419983,1070.229980,1008.440002,1043.540039,1043.540039,8983540000
1995-10-01,1041.390015,1050.650024,959.359985,1036.060059,1036.060059,9660490000
1995-11-01,1037.300049,1068.810059,1016.580017,1059.199951,1059.199951,9544310000
1995-12-01,1060.660034,1074.849976,1001.530029,1052.130005,1052.130005,9972500000
1996-01-01,1052.829956,1059.810059,977.789978,1059.790039,1059.790039,11326210000
1996-02-01,1058.260010,1121.890015,1057.819946,1100.050049,1100.050049,10690430000
1996-03-01,1098.939941,1119.839966,1057.869995,1101.400024,1101.400024,10648850000
1996-04-01,1105.770020,1190.869995,1092.439941,1190.520020,1190.520020,11951730000
1996-05-01,1190.479980,1252.810059,1163.209961,1243.430054,1243.430054,14550600000
1996-06-01,1242.540039,1254.119995,1147.750000,1185.020020,1185.020020,11479100000
1996-07-01,1185.640015,1198.040039,1008.440002,1080.589966,1080.589966,11807920000
1996-08-01,1081.339966,1153.900024,1080.410034,1141.500000,1141.500000,9696450000
1996-09-01,1133.300049,1237.260010,1123.140015,1226.920044,1226.920044,10646990000
1996-10-01,1223.729980,1269.619995,1202.359985,1221.510010,1221.510010,12543840000
1996-11-01,1223.719971,1293.750000,1218.229980,1292.609985,1292.609985,10973580000
1996-12-01,1294.780029,1328.949951,1251.030029,1291.030029,1291.030029,11852910000
1997-01-01,1292.650024,1400.530029,1272.339966,1379.849976,1379.849976,14074400000
1997-02-01,1383.969971,1384.510010,1296.880005,1309.000000,1309.000000,12037800000
1997-03-01,1306.209961,1332.339966,1220.400024,1221.699951,1221.699951,11834210000
1997-04-01,1211.280029,1267.410034,1194.160034,1260.760010,1260.760010,12452400000
1997-05-01,1263.930054,1414.260010,1260.939941,1400.319946,1400.319946,12905590000
1997-06-01,1407.069946,1467.290039,1375.449951,1442.069946,1442.069946,12580930000
1997-07-01,1442.650024,1595.760010,1432.420044,1593.810059,1593.810059,14331570000
1997-08-01,1594.670044,1638.260010,1545.130005,1587.319946,1587.319946,13420440000
1997-09-01,1595.069946,1702.489990,1595.069946,1685.689941,1685.689941,14680150000
1997-10-01,1690.790039,1748.780029,1465.839966,1593.609985,1593.609985,18850990000
1997-11-01,1609.619995,1654.430054,1508.410034,1600.550049,1600.550049,11687640000
1997-12-01,1608.560059,1652.839966,1486.510010,1570.349976,1570.349976,14926610000
1998-01-01,1574.099976,1629.540039,1465.609985,1619.359985,1619.359985,13738080000
1998-02-01,1640.060059,1783.739990,1640.060059,1770.510010,1770.510010,14564140000
1998-03-01,1778.719971,1840.829956,1708.479980,1835.680054,1835.680054,16973400000
1998-04-01,1838.150024,1931.829956,1788.739990,1868.410034,1868.410034,17292480000
1998-05-01,1871.810059,1890.800049,1742.050049,1778.869995,1778.869995,14377770000
1998-06-01,1770.369995,1898.619995,1715.040039,1894.739990,1894.739990,15899310000
1998-07-01,1904.239990,2028.180054,1871.719971,1872.390015,1872.390015,17597450000
1998-08-01,1869.719971,1874.310059,1498.729980,1499.250000,1499.250000,15746140000
1998-09-01,1509.010010,1769.709961,1475.489990,1693.839966,1693.839966,15884050000
1998-10-01,1663.300049,1781.630005,1343.869995,1771.390015,1771.390015,19397870000
1998-11-01,1783.709961,2025.040039,1771.400024,1949.540039,1949.540039,17697660000
1998-12-01,1928.510010,2200.629883,1924.150024,2192.689941,2192.689941,19075670000
1999-01-01,2207.540039,2506.679932,2192.679932,2505.889893,2505.889893,20526060000
1999-02-01,2522.379883,2533.439941,2224.209961,2288.030029,2288.030029,17439250000
1999-03-01,2286.830078,2520.629883,2235.189941,2461.399902,2461.399902,21196320000
1999-04-01,2493.070068,2677.760010,2329.870117,2542.860107,2542.860107,23426400000
1999-05-01,2546.330078,2632.739990,2339.120117,2470.520020,2470.520020,18519390000
1999-06-01,2467.510010,2696.870117,2364.590088,2686.120117,2686.120117,19607990000
1999-07-01,2692.959961,2874.919922,2619.080078,2638.489990,2638.489990,20915660000
1999-08-01,2638.310059,2819.899902,2442.219971,2739.350098,2739.350098,20246710000
1999-09-01,2752.330078,2897.530029,2684.699951,2746.159912,2746.159912,21333490000
1999-10-01,2729.040039,2978.629883,2632.010010,2966.429932,2966.429932,22684970000
1999-11-01,2970.929932,3469.350098,2967.629883,3336.159912,3336.159912,28754050000
1999-12-01,3341.100098,4090.610107,3321.570068,4069.310059,4069.310059,31236210000
2000-01-01,4186.189941,4303.149902,3711.090088,3940.350098,3940.350098,33421060000
2000-02-01,3961.070068,4698.459961,3911.840088,4696.689941,4696.689941,35644700000
2000-03-01,4732.819824,5132.520020,4355.689941,4572.830078,4572.830078,43200490000
2000-04-01,4494.890137,4572.839844,3227.040039,3860.659912,3860.659912,35147970000
2000-05-01,3930.179932,3982.379883,3042.659912,3400.909912,3400.909912,30831980000
2000-06-01,3471.949951,4073.729980,3459.850098,3966.110107,3966.110107,33352380000
2000-07-01,3950.590088,4289.060059,3615.790039,3766.989990,3766.989990,30916110000
2000-08-01,3760.949951,4208.729980,3521.139893,4206.350098,4206.350098,33222920000
2000-09-01,4252.149902,4259.870117,3614.659912,3672.820068,3672.820068,34727330000
2000-10-01,3714.479980,3714.479980,3026.110107,3369.629883,3369.629883,44129010000
2000-11-01,3316.510010,3480.010010,2523.040039,2597.929932,2597.929932,38181910000
2000-12-01,2644.090088,3028.750000,2288.159912,2470.520020,2470.520020,44347190000
2001-01-01,2474.159912,2892.360107,2251.709961,2772.729980,2772.729980,49399780000
2001-02-01,2771.570068,2796.889893,2127.500000,2151.830078,2151.830078,36428040000
2001-03-01,2126.300049,2243.780029,1794.209961,1840.260010,1840.260010,44719260000
2001-04-01,1835.219971,2202.860107,1619.579956,2116.239990,2116.239990,42649960000
2001-05-01,2116.239990,2328.050049,2052.409912,2110.489990,2110.489990,41465750000
2001-06-01,2131.120117,2264.580078,1973.699951,2160.540039,2160.540039,36577380000
2001-07-01,2156.760010,2181.050049,1934.670044,2027.130005,2027.130005,32812530000
2001-08-01,2051.560059,2103.159912,1777.109985,1805.430054,1805.430054,32437350000
2001-09-01,1802.290039,1836.189941,1387.060059,1498.800049,1498.800049,30829450000
2001-10-01,1491.449951,1792.869995,1458.410034,1690.199951,1690.199951,43885890000
2001-11-01,1705.520020,1965.089966,1683.989990,1930.579956,1930.579956,38324730000
2001-12-01,1915.130005,2065.689941,1898.979980,1950.400024,1950.400024,35539380000
2002-01-01,1965.180054,2098.879883,1851.489990,1934.030029,1934.030029,39095980000
2002-02-01,1928.829956,1942.150024,1696.550049,1731.489990,1731.489990,34022690000
2002-03-01,1745.489990,1946.229980,1742.079956,1845.349976,1845.349976,34619370000
2002-04-01,1834.589966,1865.369995,1640.969971,1688.229980,1688.229980,38648510000
2002-05-01,1683.760010,1759.329956,1560.290039,1615.729980,1615.729980,39802810000
2002-06-01,1613.500000,1621.500000,1375.530029,1463.209961,1463.209961,36638230000
2002-07-01,1457.040039,1459.839966,1192.420044,1328.260010,1328.260010,45237670000
